timestamp,raw_gaze_position_x,raw_gaze_position_y,calibrated_gaze_position_x,calibrated_gaze_position_y,filtered_gaze_position_x,filtered_gaze_position_y,left_eye_openness,right_eye_openness,tracking_status,status,event,trigger
1770538235509907200,-0.6279410719871521,-5.896695613861084,29.061603248119354,1245.8298683166504,171.61006093025208,1374.7838258743286,126.0,63.0,1,1,0,0
1770538235546105800,-0.9281675219535828,-5.499271869659424,53.327261209487915,1079.2245626449585,171.61006093025208,1245.8298683166504,113.0,64.5,1,1,0,0
1770538235584652400,-0.8358714580535889,-5.013372898101807,69.52172040939331,985.873281955719,74.84828174114227,1245.8298683166504,119.5,63.0,1,1,0,0
1770538235619448600,-0.4482848644256592,-4.300205707550049,36.74284905195236,929.12278175354,69.52172040939331,1245.8298683166504,121.0,66.5,1,1,0,0
1770538235657020300,-0.7499958872795105,-8.913469314575195,5.686105415225029,1575.474750995636,69.52172040939331,1245.8298683166504,128.0,53.5,1,1,0,0
1770538235696032500,-1.6520813703536987,-10.315953254699707,574.8938226699829,1515.089750289917,74.84828174114227,1245.8298683166504,88.5,21.5,1,1,0,0
1770538235735167600,-0.5970854163169861,-8.1464262008667,1289.2512702941895,1286.511790752411,69.52172040939331,1245.8298683166504,7.0,2.0,1,1,0,0
1770538235777048900,0.5262754559516907,-6.106868267059326,1312.933759689331,1143.0800199508667,74.84828174114227,1245.8298683166504,15.5,12.0,1,1,0,0
1770538235816503800,0.6676072478294373,-8.860992431640625,1288.3343410491943,1203.542160987854,574.8938226699829,1245.8298683166504,73.0,41.0,1,1,0,0
1770538235853997700,1.9693139791488647,-12.818892478942871,1423.6670207977295,1357.8722834587097,1288.3343410491943,1245.8298683166504,94.0,42.5,1,1,0,0
1770538235892045600,2.4092159271240234,-10.333806991577148,1797.7582740783691,1373.1590509414673,1288.3343410491943,1245.8298683166504,78.5,63.5,1,1,0,0
1770538235926387500,2.550058364868164,-9.642306327819824,1607.3607444763184,1233.4728240966797,1288.3343410491943,1245.8298683166504,99.0,66.0,1,1,0,0
1770538235963429000,2.3693387508392334,-7.7669291496276855,1725.999355316162,1171.5381503105164,1423.6670207977295,1245.8298683166504,123.0,74.0,1,1,0,0
1770538236002620600,2.6273913383483887,-9.51856803894043,1518.3759498596191,1217.2876238822937,1518.3759498596191,1245.8298683166504,130.0,97.0,1,1,0,0
1770538236040868600,1.4926589727401733,-8.877535820007324,1277.5940895080566,1061.7566227912903,1288.3343410491943,1233.4728240966797,129.5,78.5,1,1,0,0
1770538236079014600,1.8824081420898438,-9.782081604003906,1382.0176792144775,1084.0258240699768,1423.6670207977295,1217.2876238822937,93.5,88.5,1,1,0,0
1770538236114356700,1.8111906051635742,-8.639790534973145,1291.5245819091797,971.0370182991028,1382.0176792144775,1217.2876238822937,86.5,79.5,1,1,0,0
1770538236153668000,1.8899879455566406,-7.961987018585205,1293.011770248413,930.0374150276184,1293.011770248413,1084.0258240699768,91.5,85.5,1,1,0,0
1770538236190879400,2.1715290546417236,-7.821794033050537,1463.2640647888184,976.1661529541016,1423.6670207977295,1084.0258240699768,80.0,82.0,1,1,0,0
1770538236229893100,1.8109145164489746,-8.329477310180664,1652.4965286254883,1025.3885507583618,1382.0176792144775,1025.3885507583618,74.5,87.5,1,1,0,0
1770538236268609400,1.958077311515808,-8.13274097442627,1913.052749633789,1107.809293270111,1423.6670207977295,1084.0258240699768,88.0,81.0,1,1,0,0
1770538236306744400,1.9811065196990967,-8.796614646911621,1937.234001159668,1207.8141689300537,1463.2640647888184,1084.0258240699768,80.0,70.5,1,1,0,0
1770538236346350100,1.7653855085372925,-4.905775547027588,1783.7834930419922,856.2173902988434,1652.4965286254883,1025.3885507583618,92.0,74.5,1,1,0,0
1770538236386143100,1.6257699728012085,-6.106908321380615,2027.771987915039,890.5414581298828,1783.7834930419922,1084.0258240699768,101.0,83.5,1,1,0,0
1770538236422133800,2.0208187103271484,-8.12501335144043,1888.4849166870117,1046.3544130325317,1783.7834930419922,1046.3544130325317,88.0,77.5,1,1,0,0
1770538236460275800,2.0031285285949707,-5.453878879547119,1975.6511306762695,789.6236658096313,1783.7834930419922,1025.3885507583618,82.5,78.5,1,1,0,0
1770538236495008900,1.9363734722137451,-8.05405330657959,2176.282253265381,1109.377098083496,1888.4849166870117,1084.0258240699768,93.5,72.5,1,1,0,0
1770538236534912900,1.7178376913070679,-10.05799674987793,2158.150177001953,1287.9716634750366,1888.4849166870117,1046.3544130325317,79.0,93.0,1,1,0,0
1770538236572791100,1.7331454753875732,-8.95374584197998,1763.1767463684082,1121.2894320487976,1783.7834930419922,1084.0258240699768,66.0,76.5,1,1,0,0
1770538236610087500,1.7674249410629272,-7.296614170074463,1533.9652061462402,936.3903880119324,1888.4849166870117,1084.0258240699768,72.5,70.5,1,1,0,0
1770538236647893000,1.688832402229309,-6.642095565795898,1516.7602729797363,968.368649482727,1783.7834930419922,1046.3544130325317,86.0,54.5,1,1,0,0
1770538236684825700,2.084855318069458,-7.0864949226379395,1390.4766368865967,900.2447247505188,1763.1767463684082,1046.3544130325317,64.0,78.5,1,1,0,0
1770538236722619200,1.898612380027771,-7.798083782196045,1421.8875789642334,892.8653240203857,1533.9652061462402,968.368649482727,71.5,94.5,1,1,0,0
1770538236758088900,1.7639950513839722,-6.65595817565918,1403.0395889282227,920.0306296348572,1516.7602729797363,968.368649482727,76.5,104.0,1,1,0,0
1770538236794721900,1.7125400304794312,-5.802499294281006,1296.6706466674805,897.6725399494171,1421.8875789642334,920.0306296348572,78.0,97.0,1,1,0,0
1770538236833255500,1.9595412015914917,-6.2805705070495605,1401.7522144317627,844.802713394165,1421.8875789642334,920.0306296348572,84.5,108.0,1,1,0,0
1770538236872025000,1.3855797052383423,-7.294048309326172,1271.0587692260742,904.0456295013428,1403.0395889282227,920.0306296348572,71.5,92.5,1,1,0,0
1770538236911717900,1.966737985610962,-6.427083969116211,1228.3776569366455,839.772766828537,1401.7522144317627,904.0456295013428,72.0,112.5,1,1,0,0
1770538236949081400,2.394293785095215,-5.67099142074585,1304.6129035949707,784.4649732112885,1401.7522144317627,904.0456295013428,73.5,96.0,1,1,0,0
1770538236988142800,2.0923779010772705,-6.427677631378174,1290.408353805542,851.3015985488892,1304.6129035949707,904.0456295013428,68.0,81.5,1,1,0,0
1770538237025203100,1.629629135131836,-5.7993035316467285,1264.5289421081543,838.6925876140594,1304.6129035949707,851.3015985488892,65.5,48.0,1,1,0,0
1770538237065306800,1.7951611280441284,-7.477001190185547,1420.9891891479492,1102.1201133728027,1401.7522144317627,904.0456295013428,58.5,50.5,1,1,0,0
1770538237098057900,2.40411639213562,-4.860281467437744,1513.2915115356445,1026.3042569160461,1304.6129035949707,904.0456295013428,64.5,80.0,1,1,0,0
1770538237136067300,0.11064289510250092,-5.877547264099121,1291.1598014831543,998.5966086387634,1304.6129035949707,904.0456295013428,64.5,62.0,1,1,0,0
1770538237175576800,0.32999086380004883,-8.368876457214355,1337.192087173462,1214.7061586380005,1337.192087173462,998.5966086387634,73.5,56.0,1,1,0,0
1770538237213610400,1.100187063217163,-6.8035197257995605,1287.582893371582,991.5692210197449,1304.6129035949707,991.5692210197449,75.0,78.5,1,1,0,0
1770538237252661100,-0.061096470803022385,-6.413649082183838,1284.7424983978271,1024.764883518219,1304.6129035949707,998.5966086387634,79.0,74.0,1,1,0,0
1770538237289561400,1.0350433588027954,-8.822871208190918,1309.5767498016357,1229.2619705200195,1309.5767498016357,998.5966086387634,87.5,65.0,1,1,0,0
1770538237323723400,-0.3091600835323334,-8.327643394470215,1331.0387134552002,1252.170717716217,1304.6129035949707,998.5966086387634,81.5,81.0,1,1,0,0
1770538237358154600,-0.030056070536375046,-11.573954582214355,1307.794132232666,1506.2691450119019,1307.794132232666,1024.764883518219,80.0,73.0,1,1,0,0
1770538237396816600,-0.3180893659591675,-7.915700435638428,1302.7847957611084,1246.4982748031616,1307.794132232666,1229.2619705200195,82.0,82.0,1,1,0,0
1770538237429445100,-1.031813383102417,-6.476912021636963,1264.3382263183594,1098.1735110282898,1304.6129035949707,1098.1735110282898,78.5,56.5,1,1,0,0
1770538237465631400,-1.2691068649291992,-7.037235736846924,1166.2960624694824,1172.6558804512024,1304.6129035949707,1172.6558804512024,86.5,66.5,1,1,0,0
1770538237508051900,0.8877353668212891,-8.043255805969238,1346.700325012207,1233.4897756576538,1307.794132232666,1229.2619705200195,86.0,68.0,1,1,0,0
1770538237545482900,-0.9134812355041504,-10.293601989746094,1316.2338638305664,1357.9985618591309,1304.6129035949707,1172.6558804512024,109.5,50.5,1,1,0,0
1770538237583387800,-0.054797422140836716,-8.671760559082031,1372.060890197754,1419.596779346466,1307.794132232666,1229.2619705200195,94.5,75.0,1,1,0,0
1770538237621868900,-1.4261231422424316,-7.083011150360107,1236.978406906128,1258.5667133331299,1307.794132232666,1233.4897756576538,89.0,67.5,1,1,0,0
1770538237661851300,-0.8563771843910217,-8.509217262268066,1352.8706073760986,1287.9774570465088,1307.794132232666,1258.5667133331299,98.5,69.0,1,1,0,0
1770538237702458800,-0.9789426922798157,-10.86922550201416,1216.4932823181152,1479.584813117981,1307.794132232666,1258.5667133331299,113.5,69.5,1,1,0,0
1770538237740833100,-1.6742955446243286,-8.411608695983887,1165.4935455322266,1307.649850845337,1307.794132232666,1258.5667133331299,109.0,68.0,1,1,0,0
1770538237777088900,-1.8120845556259155,-7.9770002365112305,1074.0137386322021,1282.559072971344,1307.794132232666,1282.559072971344,113.5,63.0,1,1,0,0
1770538237815326600,-0.6552359461784363,-6.92307710647583,1229.1660118103027,1075.3544569015503,1229.1660118103027,1258.5667133331299,123.0,77.0,1,1,0,0
1770538237853370900,-1.2160850763320923,-6.8009161949157715,1130.9230041503906,1106.2636971473694,1229.1660118103027,1258.5667133331299,126.0,83.0,1,1,0,0
1770538237890334900,-1.3799092769622803,-6.490329265594482,1219.3608856201172,1224.4078159332275,1229.1660118103027,1258.5667133331299,134.0,68.5,1,1,0,0
1770538237931337500,-1.401492714881897,-4.762283802032471,1177.3556900024414,989.5186185836792,1229.1660118103027,1224.4078159332275,125.5,68.0,1,1,0,0
1770538237969175700,-1.2226401567459106,-6.90937614440918,1116.1658763885498,1076.8857836723328,1219.3608856201172,1224.4078159332275,116.0,66.0,1,1,0,0
1770538238008712500,-1.6663837432861328,-5.232705593109131,1069.6498489379883,940.0034308433533,1219.3608856201172,1224.4078159332275,124.5,68.0,1,1,0,0
1770538238046445500,-1.5628505945205688,-5.224290370941162,1075.8957481384277,911.9096517562866,1177.3556900024414,1076.8857836723328,116.0,66.0,1,1,0,0
1770538238086170200,-0.9034517407417297,-6.484363079071045,1172.1818161010742,1039.8779511451721,1172.1818161010742,1076.8857836723328,114.0,83.5,1,1,0,0
1770538238123045200,-0.9161449670791626,-4.8081440925598145,1181.9321823120117,898.9366114139557,1181.9321823120117,1039.8779511451721,101.5,81.0,1,1,0,0
1770538238160804300,-0.648123562335968,-5.706307888031006,1194.499168395996,979.8120260238647,1177.3556900024414,1039.8779511451721,114.5,71.0,1,1,0,0
1770538238197808400,0.37182357907295227,-5.239553451538086,1282.245512008667,890.3565466403961,1181.9321823120117,1039.8779511451721,109.0,75.5,1,1,0,0
1770538238230524000,-0.8968324065208435,-5.953473091125488,1169.2094993591309,1066.6213989257812,1181.9321823120117,1039.8779511451721,110.5,77.0,1,1,0,0
1770538238269143100,-1.2438230514526367,-3.066645860671997,1156.2202262878418,751.6356468200684,1177.3556900024414,1039.8779511451721,100.5,82.0,1,1,0,0
1770538238308010600,0.528126060962677,-4.4964518547058105,1309.0409088134766,753.6329805850983,1181.9321823120117,1039.8779511451721,101.5,81.5,1,1,0,0
1770538238348964000,0.4033741354942322,-5.056695938110352,1280.0019836425781,849.581390619278,1181.9321823120117,1039.8779511451721,102.0,80.5,1,1,0,0
1770538238384517200,-0.9665825963020325,-3.8139867782592773,1248.0200099945068,939.4238591194153,1181.9321823120117,939.4238591194153,103.0,57.0,1,1,0,0
1770538238425001900,-0.4834964871406555,-4.139938831329346,1313.7389373779297,930.007266998291,1248.0200099945068,939.4238591194153,100.0,65.5,1,1,0,0
1770538238464732800,-1.9922672510147095,-6.630873680114746,876.4299488067627,1206.3894867897034,1181.9321823120117,1039.8779511451721,98.0,75.0,1,1,0,0
1770538238507849500,-1.966382622718811,-7.741309642791748,645.37437915802,1266.4600253105164,1181.9321823120117,939.4238591194153,99.0,66.0,1,1,0,0
1770538238546139700,-2.1562492847442627,-7.626275062561035,635.0386047363281,1205.380654335022,1181.9321823120117,1039.8779511451721,101.0,69.0,1,1,0,0
1770538238585012200,-2.0729165077209473,-5.929307460784912,729.9172210693359,1093.587040901184,876.4299488067627,1093.587040901184,101.0,67.5,1,1,0,0
1770538238623171000,-2.0626261234283447,-6.409794807434082,827.2705936431885,1110.534417629242,827.2705936431885,1093.587040901184,102.5,73.5,1,1,0,0
1770538238656685300,-2.0889358520507812,-6.498681545257568,883.8220310211182,1127.995491027832,883.8220310211182,1093.587040901184,101.0,67.5,1,1,0,0
1770538238696198000,-2.1291251182556152,-6.6718831062316895,731.8458366394043,1164.029037952423,827.2705936431885,1093.587040901184,110.0,68.5,1,1,0,0
1770538238733270300,-2.041043996810913,-6.964375972747803,809.4796085357666,1101.1739373207092,827.2705936431885,1101.1739373207092,107.0,72.5,1,1,0,0
1770538238772559500,-1.7637042999267578,-6.200493812561035,963.2673454284668,983.2756161689758,883.8220310211182,1093.587040901184,108.5,72.5,1,1,0,0
1770538238810701100,-1.8107866048812866,-5.851138591766357,937.7651596069336,945.3619480133057,827.2705936431885,1093.587040901184,101.0,72.5,1,1,0,0
1770538238847001600,-1.9717026948928833,-4.765041351318359,924.9472045898438,919.8144435882568,883.8220310211182,1093.587040901184,100.0,67.5,1,1,0,0
1770538238885930100,-2.0040805339813232,-5.5795698165893555,909.437255859375,920.8111524581909,909.437255859375,983.2756161689758,108.0,69.5,1,1,0,0
1770538238920208100,-1.8159700632095337,-5.1693267822265625,944.0471935272217,871.720826625824,909.437255859375,945.3619480133057,109.0,82.5,1,1,0,0
1770538238957014900,-1.5521206855773926,-5.138937473297119,1008.9902973175049,862.7336025238037,909.437255859375,920.8111524581909,107.5,82.5,1,1,0,0
1770538238997600400,1.4561418294906616,-7.934146404266357,1345.7090663909912,1186.6576552391052,909.437255859375,983.2756161689758,30.0,25.0,1,1,0,0
1770538239035122900,1.133093237876892,-9.611045837402344,1389.9029445648193,1343.3589577674866,944.0471935272217,945.3619480133057,19.0,10.5,1,1,0,0
1770538239073104500,0.43854254484176636,-7.529204845428467,1341.1772918701172,1242.1307802200317,1008.9902973175049,983.2756161689758,22.5,7.0,1,1,0,0
1770538239109086200,-0.047864507883787155,-7.2774882316589355,1341.7723560333252,1160.1653695106506,1341.1772918701172,1160.1653695106506,27.5,13.0,1,1,0,0
1770538239148829800,-0.18879635632038116,-8.810635566711426,1343.0040264129639,1274.3606328964233,1341.1772918701172,1160.1653695106506,60.0,43.5,1,1,0,0
1770538239189184400,-1.421732783317566,-7.762772083282471,1122.9205799102783,1256.301748752594,1122.9205799102783,1160.1653695106506,80.0,53.5,1,1,0,0
1770538239231649000,-1.3787261247634888,-6.323588848114014,1122.2612285614014,1155.7751297950745,1341.1772918701172,1160.1653695106506,91.0,66.0,1,1,0,0
1770538239270522200,-1.7293301820755005,-5.82698392868042,956.8169116973877,1102.176547050476,1122.9205799102783,1160.1653695106506,102.5,64.5,1,1,0,0
1770538239308956100,-1.6337474584579468,-5.713296413421631,1007.1775531768799,1068.320095539093,1122.9205799102783,1160.1653695106506,90.0,64.0,1,1,0,0
1770538239345983900,-1.6591449975967407,-5.2500810623168945,950.5264663696289,971.5580105781555,1122.2612285614014,1155.7751297950745,102.0,68.5,1,1,0,0
1770538239381325000,-1.2355725765228271,-4.24345064163208,1142.4362468719482,880.2922546863556,1122.9205799102783,1102.176547050476,115.5,75.0,1,1,0,0
1770538239419982900,-1.8920918703079224,-5.867269515991211,880.4952335357666,1008.8971495628357,1122.2612285614014,1068.320095539093,100.0,67.5,1,1,0,0
1770538239459434900,-1.7484525442123413,-4.8571391105651855,957.5697326660156,928.3544898033142,1122.2612285614014,1008.8971495628357,107.0,67.0,1,1,0,0
1770538239498754300,-1.8418642282485962,-5.408594131469727,860.2451992034912,889.1301333904266,1122.2612285614014,1008.8971495628357,98.0,65.0,1,1,0,0
1770538239534566600,-1.085965633392334,-7.679359436035156,1040.8518505096436,1141.6457891464233,1040.8518505096436,1068.320095539093,110.0,74.0,1,1,0,0
1770538239575073300,-1.0573416948318481,-8.4751558303833,1039.729356765747,1284.7813367843628,1040.8518505096436,1008.8971495628357,111.0,72.0,1,1,0,0
1770538239614091900,-1.6377239227294922,-7.153475284576416,886.078691482544,1040.6494617462158,1040.8518505096436,1040.6494617462158,112.5,74.0,1,1,0,0
1770538239656830500,-1.1634467840194702,-7.730624675750732,1047.6592540740967,1199.0309000015259,1040.8518505096436,1068.320095539093,109.0,70.5,1,1,0,0
1770538239693129100,-0.9545232653617859,-7.741048336029053,1053.039722442627,1114.1153812408447,1040.8518505096436,1068.320095539093,120.5,70.5,1,1,0,0
1770538239731493700,-1.6571508646011353,-7.565412998199463,862.8807163238525,1063.244068622589,1040.8518505096436,1063.244068622589,106.5,83.0,1,1,0,0
1770538239770857200,-1.8684667348861694,-8.98437213897705,804.796085357666,1284.6457242965698,1040.8518505096436,1068.320095539093,112.5,80.5,1,1,0,0
1770538239811685600,-1.9517277479171753,-8.688468933105469,726.895809173584,1248.5543489456177,1040.8518505096436,1068.320095539093,113.5,67.5,1,1,0,0
1770538239853070300,-1.9644056558609009,-9.327181816101074,763.1940364837646,1324.2711782455444,862.8807163238525,1068.320095539093,113.0,82.0,1,1,0,0
1770538239895435000,-1.907863974571228,-9.260560035705566,732.9425811767578,1279.2340993881226,804.796085357666,1248.5543489456177,114.5,80.0,1,1,0,0
1770538239932214400,-1.9826453924179077,-9.25719165802002,693.8416814804077,1303.4641027450562,763.1940364837646,1248.5543489456177,121.5,71.0,1,1,0,0
1770538239970061300,-1.5012956857681274,-9.59323787689209,891.0137844085693,1316.085934638977,862.8807163238525,1279.2340993881226,116.5,83.5,1,1,0,0
1770538240003875000,-1.8820081949234009,-7.2327799797058105,815.1565361022949,1074.9207973480225,804.796085357666,1248.5543489456177,106.5,81.5,1,1,0,0
1770538240046256100,-1.7587151527404785,-6.339122772216797,904.7287559509277,999.994683265686,815.1565361022949,1248.5543489456177,113.5,69.0,1,1,0,0
1770538240088633500,-1.815319299697876,-5.838135242462158,922.8380870819092,1002.5046944618225,862.8807163238525,1248.5543489456177,101.5,80.0,1,1,0,0
1770538240129478700,0.0633096843957901,-5.037044048309326,1243.2216453552246,842.045134305954,862.8807163238525,1074.9207973480225,100.5,72.5,1,1,0,0
1770538240169832600,-0.4349821209907532,-4.089637756347656,1204.4908046722412,720.0684607028961,904.7287559509277,1002.5046944618225,111.0,74.0,1,1,0,0
1770538240208200100,-0.2133849412202835,-4.38013219833374,1252.048044204712,867.126202583313,922.8380870819092,1002.5046944618225,110.5,76.0,1,1,0,0
1770538240247989900,-0.6002780795097351,-5.228891372680664,1155.124683380127,823.7272560596466,1155.124683380127,867.126202583313,99.5,71.0,1,1,0,0
1770538240286878000,-0.7388116121292114,-5.78161096572876,1127.0604515075684,879.9145460128784,1127.0604515075684,879.9145460128784,110.0,74.5,1,1,0,0
1770538240326775900,-0.8638313412666321,-4.733433246612549,1140.024061203003,799.9278545379639,1140.024061203003,867.126202583313,109.5,76.5,1,1,0,0
1770538240360288300,-0.8683608770370483,-5.045938968658447,1125.5132675170898,811.9250535964966,1140.024061203003,867.126202583313,113.0,77.0,1,1,0,0
1770538240396975200,0.6633679270744324,-6.150498867034912,1273.2030773162842,798.2425153255463,1140.024061203003,867.126202583313,108.0,85.5,1,1,0,0
1770538240429892800,0.08932410180568695,-4.709107875823975,1264.2357444763184,747.2081780433655,1140.024061203003,811.9250535964966,108.5,77.0,1,1,0,0
1770538240469091600,-0.2798486351966858,-5.03074836730957,1218.786678314209,844.4231808185577,1140.024061203003,844.4231808185577,97.0,76.5,1,1,0,0
1770538240510705700,-1.1197772026062012,-5.079034328460693,1065.398826599121,735.0477933883667,1140.024061203003,811.9250535964966,110.0,77.5,1,1,0,0
1770538240549542000,-1.078330636024475,-5.6097731590271,1090.1242446899414,846.5487241744995,1140.024061203003,811.9250535964966,116.0,73.5,1,1,0,0
1770538240587986100,-0.9980373978614807,-6.095688343048096,1084.9621295928955,905.3090572357178,1140.024061203003,844.4231808185577,105.0,81.5,1,1,0,0
1770538240626037400,-1.223678469657898,-5.457576274871826,1043.2029247283936,803.5445988178253,1090.1242446899414,811.9250535964966,106.5,82.5,1,1,0,0
1770538240665405000,-1.05218505859375,-4.161902904510498,1152.489595413208,806.667172908783,1140.024061203003,811.9250535964966,105.5,80.0,1,1,0,0
1770538240704325400,-1.4416625499725342,-5.200613498687744,1024.0449142456055,841.8973982334137,1090.1242446899414,841.8973982334137,98.5,82.0,1,1,0,0
1770538240746098100,-1.512447476387024,-4.111173152923584,1035.3016948699951,755.6991398334503,1090.1242446899414,811.9250535964966,112.5,80.0,1,1,0,0
1770538240779057900,-1.3062514066696167,-3.900897741317749,1079.8241329193115,726.9843220710754,1090.1242446899414,811.9250535964966,113.5,83.0,1,1,0,0
1770538240815632200,-1.0939477682113647,-5.704793930053711,1072.9643726348877,895.6133008003235,1079.8241329193115,841.8973982334137,106.5,82.0,1,1,0,0
1770538240855915300,-1.2166322469711304,-4.741358280181885,1075.5320835113525,770.9862291812897,1079.8241329193115,811.9250535964966,104.0,77.5,1,1,0,0
1770538240893687900,-1.165908694267273,-5.303455829620361,1068.592758178711,841.0196185112,1079.8241329193115,811.9250535964966,105.0,80.0,1,1,0,0
1770538240934286600,-1.0260292291641235,-5.104278087615967,1096.3192462921143,808.9821338653564,1079.8241329193115,811.9250535964966,101.5,82.0,1,1,0,0
1770538240975365300,-1.1583677530288696,-5.028082847595215,1047.811517715454,746.5277016162872,1079.8241329193115,811.9250535964966,115.0,76.5,1,1,0,0
1770538241014419300,-1.540382981300354,-4.661182880401611,993.8483047485352,830.8291018009186,1079.8241329193115,811.9250535964966,108.0,73.0,1,1,0,0
1770538241060354300,-1.1400741338729858,-3.8713583946228027,1099.5836448669434,776.5033721923828,1079.8241329193115,811.9250535964966,109.0,78.5,1,1,0,0
1770538241097865500,0.005519311875104904,-4.183610916137695,1267.8505897521973,755.8832466602325,1079.8241329193115,811.9250535964966,108.0,76.5,1,1,0,0
1770538241135507800,-1.4760011434555054,-3.8688430786132812,1044.5006847381592,724.4695365428925,1079.8241329193115,811.9250535964966,103.0,78.5,1,1,0,0
1770538241174135100,-1.2237657308578491,-4.016990661621094,1092.6219177246094,700.3975689411163,1079.8241329193115,776.5033721923828,110.5,61.0,1,1,0,0
1770538241213811400,-1.4852603673934937,-3.3078579902648926,1084.6842956542969,762.6533567905426,1079.8241329193115,762.6533567905426,111.5,77.5,1,1,0,0
1770538241251647200,-1.4230393171310425,-4.35703706741333,1049.9578857421875,732.8020334243774,1079.8241329193115,762.6533567905426,117.5,82.5,1,1,0,0
1770538241289310500,-1.1763321161270142,-4.584611415863037,1113.8657855987549,769.0799295902252,1079.8241329193115,769.0799295902252,110.5,77.0,1,1,0,0
1770538241329586000,-0.8844913244247437,-5.021279811859131,1183.1149291992188,910.4926943778992,1079.8241329193115,762.6533567905426,105.0,71.0,1,1,0,0
1770538241371508700,-0.48889845609664917,-4.560438632965088,1219.8551845550537,780.5643975734711,1079.8241329193115,769.0799295902252,114.5,82.0,1,1,0,0
1770538241407805800,0.3556162714958191,-5.01143217086792,1293.9050960540771,812.5669062137604,1113.8657855987549,769.0799295902252,111.5,78.0,1,1,0,0
1770538241443506900,-0.47505712509155273,-3.9476566314697266,1229.4295120239258,782.06627368927,1183.1149291992188,780.5643975734711,108.0,71.0,1,1,0,0
1770538241478010800,-0.3797864317893982,-3.6297719478607178,1242.2673797607422,663.3869469165802,1219.8551845550537,769.0799295902252,107.5,91.0,1,1,0,0
1770538241511327800,-0.11572542786598206,-3.6548280715942383,1256.410903930664,665.5836760997772,1229.4295120239258,769.0799295902252,97.0,78.5,1,1,0,0
1770538241546088800,-0.10080526769161224,-2.8240461349487305,1268.126621246338,601.6754865646362,1229.4295120239258,769.0799295902252,102.0,81.5,1,1,0,0
1770538241582136500,-1.8431562185287476,-4.419215679168701,875.3617000579834,860.9064817428589,1219.8551845550537,769.0799295902252,109.5,85.5,1,1,0,0
1770538241619461500,-0.5594794154167175,-3.6421282291412354,1209.145917892456,706.470787525177,1229.4295120239258,769.0799295902252,113.5,88.5,1,1,0,0
1770538241657080200,-0.6961062550544739,-5.476778984069824,1103.0754089355469,800.657844543457,1219.8551845550537,769.0799295902252,126.0,81.0,1,1,0,0
1770538241693757000,0.33987438678741455,-4.6116132736206055,1295.877571105957,806.5072596073151,1219.8551845550537,769.0799295902252,114.5,85.0,1,1,0,0
1770538241727874200,0.5841671824455261,-5.535336017608643,1314.6913146972656,912.5383615493774,1229.4295120239258,769.0799295902252,112.5,90.5,1,1,0,0
1770538241762107300,0.012904603034257889,-5.086695671081543,1284.7548580169678,910.2296233177185,1229.4295120239258,800.657844543457,115.5,85.5,1,1,0,0
1770538241798175900,-1.5975106954574585,-4.678982257843018,1063.1288623809814,893.9621329307556,1219.8551845550537,806.5072596073151,128.5,87.5,1,1,0,0
1770538241833921900,-1.3501206636428833,-3.8547980785369873,1138.8392543792725,847.0100104808807,1229.4295120239258,847.0100104808807,116.5,95.0,1,1,0,0
1770538241874723700,-0.9556875824928284,-3.256578207015991,1175.9915828704834,739.2088115215302,1219.8551845550537,800.657844543457,112.0,83.5,1,1,0,0
1770538241914544200,-0.3546396493911743,-3.460242986679077,1252.9241180419922,865.0659441947937,1219.8551845550537,847.0100104808807,119.0,83.5,1,1,0,0
1770538241953417000,0.24876192212104797,-4.577942371368408,1277.8479766845703,825.8998990058899,1229.4295120239258,847.0100104808807,126.5,83.0,1,1,0,0
1770538241993740600,0.9572452902793884,-5.7528839111328125,1308.9229774475098,886.7399096488953,1229.4295120239258,847.0100104808807,111.0,99.5,1,1,0,0
1770538242034529300,0.9124637246131897,-4.8121657371521,1352.9875087738037,824.4551002979279,1252.9241180419922,847.0100104808807,111.0,88.5,1,1,0,0
1770538242074947100,2.4586594104766846,-4.118830680847168,1426.838722229004,650.1530885696411,1277.8479766845703,847.0100104808807,111.5,91.0,1,1,0,0
1770538242112802400,1.541158676147461,-4.256635665893555,1408.9114379882812,710.4512393474579,1308.9229774475098,847.0100104808807,110.0,98.0,1,1,0,0
1770538242150934600,2.3757245540618896,-4.816979885101318,1370.4669284820557,781.3085496425629,1352.9875087738037,824.4551002979279,116.5,87.0,1,1,0,0
1770538242191985100,0.41379499435424805,-4.827486991882324,1292.4664878845215,780.9556245803833,1292.4664878845215,781.3085496425629,116.5,84.0,1,1,0,0
1770538242231096400,1.1911001205444336,-4.907495975494385,1342.0063304901123,769.0818607807159,1342.0063304901123,781.3085496425629,110.0,79.5,1,1,0,0
1770538242267909600,1.5768581628799438,-4.735291004180908,1341.0928344726562,739.1957759857178,1342.0063304901123,781.3085496425629,116.5,80.5,1,1,0,0
1770538242308193500,0.9548553228378296,-4.780002117156982,1310.354118347168,834.1442048549652,1310.354118347168,781.3085496425629,107.5,66.0,1,1,0,0
1770538242348075400,2.077777147293091,-8.295487403869629,1335.8885765075684,1394.8934197425842,1341.0928344726562,781.3085496425629,104.0,50.5,1,1,0,0
1770538242388085500,1.4993141889572144,-9.020934104919434,1413.7707424163818,1424.8367428779602,1342.0063304901123,781.3085496425629,81.0,42.5,1,1,0,0
